,Comment,label
1826,Ohhhh wala effect add krkey roasting kr rahey ho tumrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughinggazab bhaiclapping_hands_light_skin_toneclapping_hands_light_skin_tone,0
1827,Tiktokers watch yalgaar after be like: hambhi pale gaye thye tum bhi pale gayaface_with_tears_of_joy,0
1828,"Q: How much toxic is Carryminat fanbase?
A: check comment section",0
1829,Aukat dekho carry ko roast karenge,0
1830,"Dislikesface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy
Itne thappad g**nd pe kamra kiface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy",2
1831,"Bhai Tum Standup comedy mei hi raho, roast karna xod do .. waise Carry vi roast k naam pe Gaali hi deta hai .. Both are cringe relieved_face",0
1832,Vanmanush ki shakal ke tera baap h caary use face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy,1
1833,The biggest roast is carry's number of subscribers vs kunal kamra.,0
1834,Binod,1
1835,Dislike because im big fan of carry carry carry carry red_heart,0
1836,You got 2M dislike rolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughing,0
1837,"I extremely hate Tiktok. Iam the one who never install Tiktok once on my smartphone.
beaming_face_with_smiling_eyes",1
1838,Wait is this a serious roast ?,0
1839,When you realize that dislikes are removed............rolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughing,0
1840,binod,1
1841,"Ye roast tha ...
Muje to kamra por hasi ah raha beaming_face_with_smiling_eyesbeaming_face_with_smiling_eyesbeaming_face_with_smiling_eyesbeaming_face_with_smiling_eyes",0
1842,Congratulations for 2M likes,0
1843,"Modi Hai to ye youtube channel hai, jis din hara kya karoge face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy",1
1844,"YE AKELA VIDEO 
POORI BJP KO
HARASAKTA HAI
rolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughing
rolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughing",0
1845,2 bacche hai meethi kheer 2 se jyada bavaasir... Ha hahah,1
1846,"Kya zaroorat thi ye chutiyapa karne ki itni dislikes dekh kar khush h na
face_with_tears_of_joyface_with_tears_of_joy",2
1847,That guy whole career is about Modi loudly_crying_faceface_with_tears_of_joyloudly_crying_faceface_with_tears_of_joy,0
1848,Nahi modiji ne dislike karwaya haiface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy,1
1849,BINOD,1
1850,Kamra jaisey chomuon ke vajah sey hee hamari yeh haalat hai.,1
1851,"The title is not correct, it should be ""how to roast yourself"" face_with_tears_of_joy",0
1852,AaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaAAAaaaaAaaaAaaAaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaqqaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,1
1853,Ja beta pahle carry minati se roasting tips le ja a ...slightly_smiling_face,0
1854,"bil kul bhai abba qadar sahi bol rha tha madarse mai ghapa ghap chal rha tha.....................sahi samje na faruq bhai
rolling_on_the_floor_laughingface_with_tears_of_joy",2
1855,"Tere subscribers se jyda to iss video pe dislike AA gye face_with_rolling_eyesface_with_rolling_eyes
Congratulations for this fame on utube face_with_rolling_eyesrolling_on_the_floor_laughing
Baap Baap hota h or beta beta rolling_on_the_floor_laughing smjha ghochu",2
1856,oye crandeep face_with_tears_of_joy,1
1857,"pure ek saal bad bas yhi dekhne aya hun, kahin mera dislike abhi bhi jeevit hai na. face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy",0
1858,Beef pe like gya mera bsdk,2
1859,laure ka baal hai ye. Gaand me goli maar do iske.,2
1860,"Never seen someone so desperate to add his own ""roasted effects"" after every fucking line cause he wants to feel like he made a roast. Bro carry doesn't even have to waste his time with you this comment section is enough",0
1861,Aukat mei rho nhi toh bache hue baal bhi udd jaenge...rolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughing,1
1862,Abee sale ! East and West Carry is the best thumbs_up,2
1863,He's giving audition for next carry's videogrinning_face_with_sweatrolling_on_the_floor_laughing,0
1864,Tere jitne subscribers nahi hsi use jyada to tere ko dislikes hai face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy,0
1865,yeh bik gayi hai gormit pensive_face thx man for great work,1
1866,"Beta Kunal multi talented Gandu
Total 20 lakh dislike
Or v aaegaa beta Kunal tension mtt le squinting_face_with_tonguesquinting_face_with_tonguesquinting_face_with_tongue",2
1867,"""""""Who found oxyzen and start breathing breathing randomly are real, real legends""""""heart_suitheart_suitIndia",1
1868,mature audience never watch kairy content,0
1869,"2.4 million dislikes 
 Me to other audience: Ma chod diye bhaiyaji aap toh face_with_tears_of_joy",2
1870,"This video is a representation of ""success se gand jali"" face_with_tears_of_joyface_with_tears_of_joy",2
1871,wtf,2
1872,"Kamra parents be like :
Khas hum us raat jaldi so jate to aj.....!!
"" OOOHHHHHHHHHH ""
face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy",0
1873,Chakka kunal kamrarolling_on_the_floor_laughingrolling_on_the_floor_laughing,2
1874,"This video didn't make much sense to me when it was made,  later TVF released Aspirant . TVF was targeting 10 million  subscribers from 9 million to release the last episode of Aspirants which they failed to achieve. By just releasing tiktok video Ajay Nagar(wont even want to use his name now) earned 9 million subscribers in a day . TVF has been working since 2010 and his shows like Pitchers , Aspirants , Cubicles to its credit and yet was struggling to reach 10 million . While a video which considers words like BETI to be funny and hypocritically  blames tiktok that it  has shit content  earns 9 million subscribers in a day . Genuinely wonder where are we heading !?
I come from two India's 
I come from an India where a bunch of IIT grads quit their jobs and produce amazing web series  and also struggle and fail  to get to a 10 million mark even after 10 years
AND
I come from an India where an 12'th fail sits on his chair hurls abuses , promotes patriarchy , hypocritically calls other peoples content shit earns 9 million subscribers out of just one video in one day",0
1875,Is video pe aapko mile hai sirf 2 million dislikeface_with_tears_of_joyface_with_tears_of_joy,0
1876,"Bhai sahab ye to aaj dekha , Pappu se bhi bade Pappu hai hamare desh me ye roast tha ya isne khud ki band bajwayi hai face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy
मदरनिया ख़ाली कमरा जी",1
1877,2.3m dislike answers from Carrys fans,0
1878,Dont lo Panga With Carry,0
1879,"⠀⠀⠀⠀⠀⣰⣿⣿⣿⣿⣿⣿⣿⣿⣿⣦⡀

⠀⠀⠀⢀⣾⣿⣿⣿⠿⠿⠟⠻⠿⢿⣿⣿⣿⡆

⠀⠀⠀⢰⣿⣿⡿⠂⠀⠀⠀⠀⠀⠀⠈⠉⢻⡇

⠀⠀⠀⠈⠿⣿⣇⣠⠤⠤⠤⢤⣀⣤⠤⠤⣺⡏

⠀⠀⠀⠀⠐⢉⣯⠹⣀⣀⣢⡸⠉⢏⡄⣀⣯⠁

⠀⠀⠀⠀⠡⠀⢹⣆⠀⠀⠀⣀⡀⡰⠀⢠⠖⠂to

⠀⠀⠀⠀⠀⠈⠙⣿⣿⠀⠠⠚⢋⡁⠀⡜ kaise

⠀⠀⠀⠀⠀⠀⢸⠈⠙⠦⣤⣀⣤⣤⡼⠁ hain

⠀⠀⠀⠀⠀⢀⡌⠀⠀⠀⠀ ⠉⢏⡉ aap log

⠀⠀⠀⣀⣴⣿⣷⣶⣤⣤⣤⣴⣾⣷⣶⣦⡀

⢀⣴⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣄",1
1880,4:28-4:37 kehna kya cha rha hai bhai tu,0
1881,"Yeh toh comedy chorne wala tha na? 
face_with_tears_of_joy
Wapas kyun aaya?
Hijab pehen ke nahi aaya?
Hijab behna kar behen loudly_crying_face.
Allah tala ko bura lagega thumbs_up",1
1882,"I love gujrati people,I also gujrati",1
1883,"lyrics kiss_markgrowing_heartenvelopeenvelopegrowing_heartenvelopeenvelopegrowing_heart
growing_heartenvelopeenvelopegrowing_heartenvelopeenvelopeenvelope
growing_heartgrowing_heartgrowing_heartgrowing_heartenvelopeenvelopegrowing_heart
growing_heartenvelopeenvelopegrowing_heartenvelopeenvelopegrowing_heart
growing_heartenvelopeenvelopegrowing_heartenvelopeenvelopegrowing_heart",1
1884,Don't release season 2 before JEE. Otherwise you'll ruin my preparations,1
1885,Kuch points Sahi hai lakin Kuch chutiyapa laga,2
1886,Seriously I didn't even laugh for a single time which makes me doubt of you being a comedian,0
1887,Carry has a different style and u can't rost. man stick to stand-up beaming_face_with_smiling_eyessquinting_face_with_tonguewinking_face_with_tongue,0
1888,Es video ko mile hai 2M dislikes.....drooling_faceface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy,0
1889,"2.5 dislike 


OOooohhhhhhhhhhhhhhhhhhhface_with_tears_of_joyface_with_tears_of_joy",0
1890,Karva li bezzati face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy gandu,2
1891,Finally someone said itface_with_tears_of_joy,0
1892,Aapni hi lines pe ohhhhj chalane se koi savage nahi banta hutie,0
1893,Gajab beijjati hai yaar,1
1894,ISKA ROAST DEKH KE TOH AANKHE BHAR AAYI,0
1895,Swish as fuck face_with_tears_of_joy,2
1896,Now Carry is planning to meet Kamra in indigo flight rolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughing,0
1897,Aja kunal beta tere sar le bal ugae face_with_tears_of_joy,1
1898,"1.4m dislikes new_moon_face
This is why you should stop poking your nose everywhere new_moon_face",0
1899,Kunal uncle apko kabj hogi hairolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughing.....chonu se leke Monu tak Sab carry k naam pe dislike Bator rhe hairolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughing,0
1900,"We need these guys to roast trask tiktokers
Idk why foreigners makes 1kx times better tiktok than us indians...",1
1901,"Who else is coming again and again to check the number of dislikes increasing face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyrolling_on_the_floor_laughing
Edit : I never got these many likes",0
1902,"""""""Who found oxyzen and start breathing breathing randomly are real, real legends""""""heart_suitheart_suitIndia",1
1903,"Once a legend said DUNIYA MC THI , MC HAI , MC RAHEGI  he just proved itface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy",2
1904,2.5M unlikers are andhbhkt of carry...,0
1905,Aha ha ha ha ravish face_with_tears_of_joyface_with_tears_of_joy down with fake Modi,1
1906,79 bhakt,1
1907,Aukat itni mtt badha mc rolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughing,2
1908,Kunal kamra gan du after seeing dislikesloudly_crying_faceloudly_crying_faceloudly_crying_faceloudly_crying_faceloudly_crying_facemai mc hu jo youtuber banagrinning_squinting_facegrinning_squinting_face,2
1909,"1.5 M dislikes, the only achievement in kamra's career.
After this roast kamra has finally qualified himself to study in MOSCOW.",1
1910,What are you saying bro....are you sick kunal chapri valaface_with_tears_of_joy,2
1911,"Betho, betho, sabko galiyan dene ka mauka milega",0
1912,UNFOLLOWWWWWWWWWWWWWWWWWWWWWWWWWWWW ANJALI PLZZZZ,1
1913,"Both are comedians and put up content for fun, why are people fighting in the comments face_with_tears_of_joy",0
1914,"Am I the only one who is still not using Tik Tok wala chutiyapa...
face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy
Bhai superb video",2
1915,2.3m dislike answers from Carrys fans,0
1916,Arnab to carry: welcome to the club bro,0
1917,Carry ki next roast video m aapka bhi swagat haiiface_with_tears_of_joyface_with_tears_of_joy,0
1918,"binod
binod binod",1
1919,Everything was good with him then he decided to roast carry now rest is history.... oh bhai mene to aise hi comment kar diya tha 133 likes grinning_face_with_smiling_eyesgrinning_face_with_smiling_eyesgrinning_face_with_smiling_eyes,0
1920,Binod,1
1921,5:01 *I can clearly see Kunal Kamra's career in the coffin* face_with_tears_of_joyface_with_tears_of_joy,0
1922,Am I the only one in the comment section who actually liked the roast?,0
1923,Carry ko rost karna sikhaoge middle_fingerrolling_on_the_floor_laughing,2
1924,"After seeing 2 M + dislikes 
Meanwhile kamra :- Maro saalo jinda mat chodo hamko",0
1925,"Who love slayy point like face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy


Slayy point tum bhi like Karo face_with_tears_of_joyface_with_tears_of_joy",1
1926,Kamra k worst punches so far! Because carry ka bogus deserved only that much.. kamra ki 10 min ki mehnat.. it was more of a commentary to carry for introspection,0
1927,"Bhai कॉमेडी से दिक्कत नही गालियो से है.
Adult certificate laga do phir to",0
1928,Sasti editing,0
1929,oye crandeep face_with_tears_of_joy,1
1930,Don't teach your daddy to do his work... cause he know it better then you ......so mind your own business   and get aside,2
1931,Ghanta roast h yeh.......rolling_on_the_floor_laughing carry hi thik h.....yeh video ka na sir h na pair h,0
1932,"Kunal kamra : uploads this video 
Carry fans: *so you have chosen death*",0
1933,"Q: How much toxic is Carryminat fanbase?
A: check comment section",2
1934,The animated kamra has more hair than the real kamraface_with_tears_of_joyface_with_tears_of_joy,2
1935,"Summary of this video
"" Kunal kamra hugta he, Kunal kamra bhut zor se hugta he Yar, Kunal kamra hugega""

Ooooooooooo

Oooooooo",2
1936,He is setting a new record of dislike in this videorolling_on_the_floor_laughingrolling_on_the_floor_laughing,0
1937,"Lolllllllllll 
2.5 Million dislikes 
face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy",0
1938,"kam se kam Carry se to darta, kya pta uske YALGAAR m tu hi feature n ho jayeface_with_tears_of_joyface_with_tears_of_joy. Phir lagana Cyber Bullying k aarop face_with_tears_of_joyface_with_tears_of_joy",1
1939,I think Kamra took the “Can’t make a worse roast than Amir's” too seriously rolling_on_the_floor_laughing,0
1940,Jyada toh kuch ni... Gana famous ho gaya face_with_tears_of_joyface_with_tears_of_joy,0
1941,"Abbé tu appne aukad dhake  1million carry sir 31million 
Mantel sala",2
1942,I thought you are neutral...but i forgot you are indian media which are never neutral...,1
1943,Every second ohh.. hasna tha kya.. face_with_tears_of_joy,0
1944,"Iran-Ayatoullah Ali Khamenei as religious leader.

India-Carryminati, face_with_raised_eyebrowface_with_raised_eyebrowface_with_raised_eyebrow

sometimes Majority fucks",0
1945,You got 2M dislike rolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughing,0
1946,Khud ki hi editing karke maje leraha he kya bhai...??face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy,0
1947,"Huqumat Teri h to kya hua, Meri awaj Teri gulam nhi",1
1948,Am i the only one who didn’t smiled even a single timeface_with_tears_of_joy,0
1949,"कुनाल के पैदा होने के बाद
डॉक्टर-: ये क्या ये तो बवासीर वाली टृटी है
face_with_tears_of_joyrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughing",2
1950,"Kunal kamra content is 
Ohhhhhhhh
Dislike :  2.4 m",0
1951,"Bhai kesa laga bhai 2m dislike leke  
Baap baap hota hai 
Carry terr papa",2
1952,"The C in kunal stands for Comedian.

Btw ghante ka comedy hai",2
1953,I guess Kunal Kamra wants Carry to Roast him. So he just wanted to seek his attention.,0
1954,It’s like  kamra teaching his father how to fuck,2
1955,Great,0
1956,Tumse na ho payega my sonbeaming_face_with_smiling_eyes,0
1957,"You should stick with interviews cause this video only suggest you did it for traffic. Not to mention how bad it was. 

And also what Carry does imo are rants more than roast, hence the aggressive element.
But yea, consider sticking to your niche.",0
1958,"Amir: M sbse acha udta teer leta hu






Kunal: Hold my beerrolling_on_the_floor_laughingrolling_on_the_floor_laughing",0
1959,Ohhhhhhhhhh rolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughing,0
1960,Kunal Kamra - You're pure example of visual Dustbin,1
1961,Kamra bhai ne yha bhi communism ka jhanda lehra diya..,1
1962,Binod,1
1963,My first reaction when i saw kunal kamra is aree ye to tatti h,2
1964,"I was following congress party ,but after watching this video i will follow BJP because this men always criticize everyone and he always says only congress congress..",0
1965,The only thing funny in this video was the dislike count face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy,0
1966,"He didnt even show his ugly face in the whole video.
If Carry roasts him, then he will understand the meaning of roasting.
#kunalkamraisnoob",0
1967,"I was kinda happy to see that someone other than saiman has the guts to roast the youtube community and the famous names and not to go after soft and easy targets. But I'm sorry to say that the roast was absolute shit. Some lines were actually good and funny. ohhhhhh was overdone to point it felt like a massacre to brain. I know it was symbolizing how toxic fans behave after listening cuss words and thinking it is hilarious yet it was overdone and lost its impact. 
Overall the fundamental idea was good but was poorly implemented (demonitization flashbacks cough cough)
Toxic carry fans don't kill me. Yes, I'm gay.",2
